CODE,YEAR,MONTH,LAT,LON,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_PAR_TOT,ALLSKY_SFC_SW_DIFF,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,ALLSKY_SRF_ALB,CLOUD_AMT,CLRSKY_SFC_PAR_TOT,CLRSKY_SFC_SW_DWN,GWETPROF,GWETROOT,GWETTOP,PRECTOTCORR,PRECTOTCORR_SUM,PS,QV2M,RH2M,T2M,T2MDEW,T2MWET,T2M_MAX,T2M_MIN,T2M_RANGE,TOA_SW_DWN,TS,MAIZE,WHEAT,RICE,SOYBEAN
MEX,2015,3,26.5,-102.5,27.96,8.43,6.2,19.59,18.85,1.14,0.03,1.67,0.16,55.12,10.89,24.72,0.6,0.61,0.58,2.48,76.94,88.59,7.0,61.41,15.22,6.51,10.86,30.27,0.27,14.22,33.04,15.82,0.0,0.0,0.0,0.0
NOR,1998,12,60.5,10.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.82,0.83,1.54,47.71,95.72,2.35,98.72,-7.13,-7.62,-7.37,0.09,-18.71,6.16,0.0,-8.16,0.0,0.0,0.0,0.0
NOR,2001,1,60.5,7.5,21.09,0.46,0.74,3.31,1.14,0.06,0.0,0.01,0.34,72.76,0.72,1.88,0.9,0.74,0.75,1.73,53.67,86.69,1.8,91.2,-9.99,-11.77,-10.88,-2.28,-21.11,4.95,3.37,-14.73,0.0,0.0,0.0,0.0
MEX,2020,6,26.5,-103.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.47,0.31,1.78,53.36,87.06,10.6,46.53,26.62,12.19,19.41,38.07,15.94,14.05,0.0,29.83,0.0,642.62,0.0,0.0
MEX,2019,9,25.5,-101.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.46,1.86,55.9,84.9,12.13,62.81,22.93,14.31,18.62,33.07,14.26,13.0,0.0,24.68,0.0,0.0,0.0,0.0
MEX,2017,8,22.5,-100.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.48,0.46,2.29,70.91,83.95,12.75,70.41,21.7,14.9,18.3,32.44,15.03,12.21,0.0,23.63,0.0,0.0,0.0,0.0
NOR,1999,3,62.5,9.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.71,0.72,2.73,84.6,88.39,2.36,93.83,-7.06,-8.25,-7.66,1.04,-17.96,7.44,0.0,-8.37,0.0,0.0,0.0,0.0
NOR,1996,11,62.0,11.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.67,0.7,2.1,62.87,90.71,2.05,99.14,-9.47,-9.91,-9.69,0.89,-18.65,5.81,0.0,-10.73,0.0,0.0,0.0,0.0
NOR,2023,8,62.5,8.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,0.87,0.82,9.38,290.72,91.29,7.62,87.63,10.55,8.43,9.49,18.37,4.49,6.11,0.0,10.75,0.0,342.87,0.0,0.0
NOR,2007,6,60.0,11.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.66,0.72,4.4,131.98,98.61,8.49,76.52,15.56,10.95,13.26,29.91,3.34,9.33,0.0,15.54,0.0,0.0,0.0,0.0
MEX,2010,11,24.0,-99.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.51,0.44,0.0,0.01,91.2,6.46,51.1,17.29,4.94,11.12,34.41,5.03,16.49,0.0,17.45,765.17,0.0,1154.13,0.0
MEX,2015,1,21.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.44,0.43,0.35,10.92,81.42,7.35,71.77,12.13,6.12,9.12,24.94,2.57,13.54,0.0,13.15,0.0,0.0,0.0,0.0
MEX,2022,7,24.5,-103.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.34,0.27,0.93,28.68,81.98,9.6,43.2,25.03,10.15,17.59,36.03,15.54,13.45,0.0,27.82,0.0,0.0,0.0,0.0
MEX,2011,7,21.0,-101.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.43,0.45,3.12,96.68,80.16,10.84,66.3,19.43,11.7,15.56,29.96,12.1,13.07,0.0,21.17,0.0,0.0,0.0,0.0
NOR,2002,11,62.5,8.5,20.72,0.65,0.9,4.29,1.43,0.09,0.0,0.02,0.48,67.24,0.85,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.55,0.0,0.0,0.0,0.0,0.0
MEX,2015,7,24.5,-106.5,32.9,10.17,8.45,16.32,21.71,1.4,0.04,2.41,0.13,72.64,13.1,28.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.75,0.0,0.0,0.0,0.0,0.0
MEX,2024,6,23.0,-105.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.32,3.2,96.05,94.33,15.28,67.22,26.95,19.45,23.2,37.12,20.98,10.31,0.0,28.69,0.0,0.0,0.0,0.0
NOR,2008,2,62.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.74,0.75,11.51,333.85,87.3,2.58,97.01,-6.46,-7.23,-6.85,1.26,-16.04,6.16,0.0,-7.91,0.0,0.0,0.0,0.0
MEX,2021,8,23.5,-105.5,31.49,9.4,9.04,14.22,20.15,1.32,0.04,2.39,0.13,79.23,12.78,27.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.99,0.0,0.0,0.0,0.0,0.0
NOR,1997,6,62.0,8.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.89,0.85,2.72,81.6,87.0,5.57,83.29,5.8,2.99,4.4,14.59,-4.4,7.15,0.0,6.02,0.0,0.0,0.0,0.0
MEX,2021,6,24.0,-101.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.41,0.4,2.45,73.42,80.19,10.32,60.11,20.47,10.82,15.64,32.91,11.8,13.3,0.0,22.87,0.0,703.15,0.0,0.0
MEX,2010,10,26.5,-100.5,30.09,9.0,3.89,27.31,19.84,1.15,0.03,1.66,0.16,12.77,9.52,21.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.24,0.0,0.0,0.0,0.0,520.33
NOR,2012,3,59.5,7.5,23.22,4.11,4.92,10.6,8.75,0.57,0.01,0.38,0.44,79.5,5.52,12.84,0.94,0.86,0.82,2.45,75.9,91.1,3.6,92.56,-1.06,-2.32,-1.69,7.09,-9.67,5.74,17.95,-1.45,0.0,0.0,0.0,0.0
MEX,2011,5,19.5,-101.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.49,0.26,0.41,12.75,81.34,9.11,48.63,22.94,8.96,15.95,35.86,12.66,16.8,0.0,25.42,0.0,0.0,0.0,0.0
MEX,2024,5,19.0,-101.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.12,0.04,1.19,90.67,9.68,39.65,28.93,11.39,20.16,40.62,19.55,17.05,0.0,31.44,0.0,0.0,0.0,0.0
NOR,2011,1,60.5,10.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.8,0.82,2.24,69.36,95.81,2.12,99.33,-8.18,-8.65,-8.42,-0.25,-20.59,6.42,0.0,-8.9,0.0,0.0,0.0,0.0
NOR,2001,7,59.5,8.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.72,0.74,3.48,107.95,91.9,7.86,79.05,12.78,8.79,10.78,22.88,2.32,9.33,0.0,13.15,0.0,0.0,0.0,0.0
MEX,2023,8,20.0,-102.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.39,0.47,4.96,153.89,82.8,13.31,72.84,21.17,15.39,18.28,32.47,13.43,10.82,0.0,21.86,0.0,0.0,0.0,0.0
MEX,2024,11,20.0,-105.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.72,0.81,0.19,5.75,99.68,17.08,78.66,26.42,22.35,24.39,30.14,23.8,2.7,0.0,27.49,0.0,0.0,0.0,0.0
MEX,2020,1,21.5,-99.5,29.75,6.08,5.95,14.04,13.53,0.8,0.02,1.11,0.11,65.66,8.11,18.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.17,0.0,0.0,0.0,0.0,0.0
NOR,2018,7,60.5,10.5,29.91,10.34,8.81,25.2,22.33,1.39,0.03,1.53,0.13,51.06,12.24,27.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.53,0.0,0.0,0.0,0.0,0.0
MEX,2023,3,25.5,-105.5,23.45,10.45,5.91,29.83,24.46,1.42,0.04,2.43,0.16,35.86,11.4,26.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.38,0.0,0.0,0.0,0.0,0.0
PRY,1984,5,-26.5,-60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.65,0.68,2.37,73.42,100.0,12.7,81.69,20.08,16.64,18.36,31.36,4.33,10.68,0.0,19.81,0.0,0.0,0.0,0.0
MEX,2018,12,21.5,-106.5,32.22,7.03,4.65,20.97,15.15,0.89,0.02,1.24,0.07,45.78,8.08,17.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.85,0.0,0.0,0.0,0.0,0.0
NOR,2010,9,61.0,10.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.68,0.72,3.54,106.27,95.12,5.85,86.66,7.22,4.96,6.09,16.83,-2.55,7.51,0.0,6.91,0.0,0.0,0.0,0.0
MEX,2017,8,21.0,-103.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.51,0.61,6.4,198.32,82.88,13.85,77.47,20.62,16.05,18.33,29.03,13.92,10.33,0.0,21.14,0.0,0.0,0.0,0.0
MEX,2014,9,26.5,-99.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.58,0.61,6.81,204.35,99.61,16.7,76.36,27.06,21.94,24.5,38.59,19.5,9.05,0.0,27.88,0.0,0.0,0.0,0.0
NOR,1986,3,61.5,9.5,21.64,3.8,3.62,0.0,7.83,0.0,0.0,0.0,0.0,56.9,0.0,12.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.54,0.0,0.0,0.0,0.0,0.0
MEX,2019,4,22.0,-106.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.29,0.47,0.0,0.0,101.19,13.24,73.04,23.67,18.5,21.09,26.66,21.48,1.35,0.0,25.08,0.0,0.0,0.0,0.0
NOR,2005,5,61.5,9.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.69,0.73,2.29,70.98,90.01,4.01,77.25,2.9,-1.04,0.93,11.85,-5.34,8.67,0.0,2.8,0.0,0.0,0.0,0.0
MEX,2012,4,22.5,-103.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.28,0.19,0.03,0.79,79.18,4.19,29.78,18.39,-2.76,7.82,31.8,4.76,19.11,0.0,20.47,0.0,0.0,0.0,0.0
MEX,2008,12,20.5,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.52,0.48,0.08,2.39,79.07,6.57,63.8,12.47,3.89,8.18,25.21,0.49,16.23,0.0,13.04,0.0,0.0,0.0,0.0
NOR,2016,2,61.5,8.5,20.64,1.41,2.05,5.17,2.95,0.2,0.0,0.08,0.43,77.83,2.26,5.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.89,0.0,0.0,0.0,0.0,0.0
MEX,2025,1,24.5,-99.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.46,0.41,0.63,19.61,94.35,6.28,60.84,13.72,4.98,9.35,33.03,-2.61,13.98,0.0,14.21,0.0,0.0,0.0,0.0
MEX,2014,8,23.0,-105.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.68,0.73,7.12,220.65,94.59,17.76,83.91,25.2,22.03,23.62,30.33,21.12,5.6,0.0,25.42,0.0,0.0,0.0,0.0
MEX,2011,12,25.5,-99.5,30.54,4.83,4.28,13.06,10.7,0.62,0.01,0.74,0.14,60.77,6.8,15.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.55,0.0,0.0,0.0,0.0,0.0
MEX,2009,9,25.0,-100.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.58,0.56,3.77,113.07,80.62,11.69,77.91,17.61,13.0,15.31,27.14,10.6,10.91,0.0,18.68,0.0,0.0,0.0,0.0
NOR,1991,12,59.5,10.5,23.92,0.43,0.74,0.0,0.65,0.0,0.0,0.0,0.0,61.63,0.0,1.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55,0.0,0.0,0.0,0.0,0.0
MEX,2010,10,21.0,-98.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.84,0.84,1.73,53.62,90.83,11.5,81.76,17.96,14.38,16.17,32.69,8.77,10.35,0.0,17.75,0.0,0.0,0.0,520.33
MEX,2024,4,23.5,-103.5,24.7,11.96,6.77,30.48,27.76,1.65,0.05,2.8,0.18,36.56,12.93,30.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.75,0.0,0.0,0.0,0.0,0.0
PRY,1984,3,-21.5,-55.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.71,0.72,5.49,170.24,95.48,16.11,78.77,24.92,20.64,22.78,32.34,15.27,9.21,0.0,25.13,0.0,0.0,0.0,0.0
MEX,2023,11,25.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.57,0.56,4.24,127.2,87.65,8.73,74.2,14.98,9.47,12.23,31.51,4.85,12.11,0.0,15.1,820.84,0.0,1390.97,0.0
NOR,2015,3,59.5,6.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.74,0.74,7.23,224.28,90.88,3.13,95.19,-3.28,-4.16,-3.72,1.03,-12.87,5.81,0.0,-3.98,0.0,0.0,0.0,0.0
NOR,2013,7,60.5,8.5,27.93,8.51,9.45,16.58,18.47,1.19,0.02,1.26,0.13,63.86,11.86,26.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.51,0.0,0.0,0.0,0.0,0.0
NOR,2012,2,62.5,6.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.9,0.84,8.98,260.49,97.66,3.38,93.2,-1.34,-2.49,-1.92,6.01,-9.36,3.3,0.0,-1.01,0.0,0.0,0.0,0.0
NOR,2016,8,60.5,7.5,27.33,5.69,8.09,8.45,12.16,0.84,0.01,0.85,0.23,84.97,9.86,22.34,0.95,0.87,0.84,6.98,216.41,87.32,6.49,89.68,7.07,5.39,6.23,17.65,-1.05,6.4,30.64,7.29,0.0,616.76,0.0,0.0
MEX,2011,4,24.5,-106.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.52,0.12,0.0,0.01,85.59,3.75,24.63,20.26,-2.97,8.65,33.99,7.64,17.9,0.0,18.8,0.0,0.0,0.0,0.0
MEX,2010,5,21.5,-103.5,27.39,12.53,6.72,30.79,28.44,1.7,0.05,2.95,0.15,24.76,13.29,30.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.35,0.0,0.0,0.0,0.0,0.0
MEX,2013,1,20.5,-97.5,33.78,5.24,5.41,9.87,11.19,0.7,0.02,1.09,0.1,75.12,8.19,17.99,0.56,0.56,0.53,0.75,23.24,99.96,9.98,72.83,18.89,13.26,16.07,32.08,7.54,10.56,26.79,19.11,0.0,0.0,0.0,0.0
NOR,1987,12,61.0,11.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.74,0.76,0.88,27.2,95.82,2.12,98.27,-8.0,-8.64,-8.32,0.05,-19.53,5.86,0.0,-9.25,0.0,0.0,0.0,0.0
NOR,2012,12,59.5,8.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.81,0.8,3.96,122.72,91.14,1.76,99.22,-11.44,-11.86,-11.65,0.19,-24.33,5.21,0.0,-12.52,0.0,0.0,0.0,0.0
NOR,2011,2,61.0,10.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.65,0.7,1.62,45.47,95.0,1.81,98.39,-10.31,-10.94,-10.62,-0.81,-24.13,6.66,0.0,-11.27,0.0,0.0,0.0,0.0
NOR,2002,3,60.0,6.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.76,0.76,7.66,237.57,88.55,2.63,92.45,-5.53,-7.12,-6.33,0.28,-17.87,7.55,0.0,-7.21,0.0,0.0,0.0,0.0
MEX,2018,8,22.0,-101.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.54,0.56,3.36,104.22,79.22,10.62,69.04,18.29,11.25,14.77,28.46,10.17,13.83,0.0,19.77,0.0,0.0,0.0,0.0
MEX,2024,7,21.5,-102.5,32.64,9.09,10.0,11.05,19.63,1.28,0.04,2.32,0.14,80.45,12.74,28.12,0.45,0.47,0.52,6.94,215.13,81.58,12.9,70.19,21.22,14.67,17.95,32.09,14.06,11.34,39.33,22.57,0.0,0.0,0.0,0.0
MEX,2014,12,26.5,-98.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.4,0.45,1.78,55.03,101.45,10.14,80.73,17.35,13.77,15.56,27.92,3.8,10.23,0.0,17.64,0.0,0.0,0.0,0.0
MEX,2021,2,21.5,-105.5,30.59,9.48,5.17,26.88,20.9,1.22,0.03,1.77,0.11,42.07,10.03,22.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.18,0.0,0.0,0.0,0.0,0.0
MEX,2012,4,22.5,-99.5,32.2,9.82,7.08,20.11,22.01,1.28,0.03,2.0,0.13,44.93,11.59,26.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.79,0.0,0.0,0.0,0.0,0.0
NOR,2020,3,62.0,8.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.69,0.72,4.31,133.73,86.52,2.39,95.22,-7.2,-8.19,-7.69,0.39,-17.46,7.11,0.0,-8.53,0.0,0.0,0.0,0.0
MEX,2014,5,19.5,-106.5,35.07,10.95,8.69,18.99,23.32,1.45,0.04,2.47,0.06,62.44,12.56,27.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.12,0.0,0.0,0.0,0.0,0.0
MEX,2012,5,25.5,-104.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.34,0.13,0.17,5.14,83.1,5.83,28.87,24.16,2.13,13.15,38.5,9.59,17.29,0.0,27.67,0.0,0.0,0.0,0.0
NOR,2019,3,61.5,10.5,21.06,4.46,6.05,9.97,9.11,0.67,0.01,0.34,0.5,74.55,5.38,12.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.55,0.0,0.0,0.0,0.0,0.0
MEX,2013,12,22.0,-105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.61,0.64,0.94,29.19,95.93,11.63,71.18,21.45,15.47,18.46,31.84,15.22,10.31,0.0,21.46,0.0,0.0,0.0,0.0
MEX,2016,9,20.0,-99.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.63,4.05,121.63,77.27,11.46,81.22,15.84,12.04,13.94,24.64,8.15,10.48,0.0,16.8,0.0,0.0,0.0,0.0
NOR,2020,2,62.0,8.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.71,0.73,6.86,199.0,85.02,2.37,96.61,-7.94,-8.73,-8.33,-0.69,-22.72,6.91,0.0,-9.55,0.0,0.0,0.0,0.0
MEX,2008,9,26.5,-99.5,34.47,8.85,7.33,16.5,18.97,1.16,0.03,1.82,0.15,44.84,10.72,23.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.16,0.0,0.0,0.0,0.0,0.0
MEX,2012,12,22.0,-105.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.53,0.5,0.11,3.47,100.77,13.12,68.02,24.7,18.1,21.4,29.74,21.06,4.37,0.0,26.16,0.0,0.0,0.0,0.0
MEX,2022,5,26.0,-106.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.36,0.2,0.14,4.42,75.71,3.9,28.85,17.46,-4.38,6.54,32.13,3.04,20.87,0.0,17.28,0.0,0.0,0.0,0.0
MEX,2021,2,22.0,-105.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.42,0.29,0.01,0.18,100.82,11.04,66.34,22.38,15.38,18.88,28.11,18.88,5.09,0.0,24.61,0.0,0.0,0.0,0.0
MEX,2023,4,19.0,-105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.49,0.59,3.47,104.05,100.63,15.13,74.2,25.56,20.52,23.04,28.09,23.52,2.32,0.0,26.76,0.0,0.0,0.0,0.0
MEX,2013,5,26.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.38,0.37,3.0,93.11,95.54,11.89,56.1,26.56,15.21,20.88,41.22,10.01,15.02,0.0,28.25,0.0,0.0,0.0,0.0
MEX,2016,3,20.0,-102.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.27,0.23,0.37,11.46,82.7,5.89,40.8,18.63,2.89,10.76,32.25,4.11,16.52,0.0,19.13,0.0,0.0,0.0,0.0
NOR,2010,12,59.5,8.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.76,0.77,1.05,32.61,93.96,1.44,98.13,-13.12,-13.64,-13.38,-0.26,-24.85,7.4,0.0,-14.57,0.0,0.0,0.0,0.0
NOR,2017,12,60.0,9.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,0.84,0.83,2.28,70.53,92.99,2.54,98.41,-6.27,-6.85,-6.56,1.56,-16.26,4.61,0.0,-7.01,0.0,0.0,0.0,0.0
NOR,1988,6,59.5,10.5,30.79,11.19,12.34,0.0,22.52,0.0,0.0,0.0,0.0,57.09,0.0,27.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.86,0.0,0.0,0.0,0.0,0.0
MEX,2009,8,24.0,-99.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.46,0.26,1.63,50.59,91.22,11.65,53.88,26.45,14.58,20.51,36.37,17.97,14.23,0.0,28.35,0.0,0.0,0.0,0.0
MEX,2023,2,25.5,-99.5,28.66,7.83,5.6,21.15,17.63,0.99,0.03,1.55,0.14,42.53,8.9,20.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.3,0.0,0.0,0.0,0.0,0.0
MEX,2021,4,25.0,-103.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.36,0.09,0.02,0.47,84.73,4.52,26.03,22.66,-1.51,10.57,36.47,9.2,19.06,0.0,25.43,0.0,0.0,0.0,0.0
NOR,2014,2,60.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,0.85,0.85,4.76,133.29,95.55,3.38,99.8,-2.29,-2.49,-2.39,0.09,-13.49,3.48,0.0,-2.45,0.0,0.0,0.0,0.0
NOR,2022,5,61.0,8.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.86,0.84,4.49,139.27,87.35,4.06,91.06,0.2,-1.23,-0.52,5.68,-9.03,5.27,0.0,0.0,0.0,0.0,0.0,0.0
MEX,2024,11,26.5,-105.5,23.75,7.76,3.35,29.44,18.0,1.0,0.02,1.3,0.18,18.82,8.06,18.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.33,0.0,0.0,0.0,0.0,0.0
NOR,2020,1,61.5,10.5,21.25,0.43,0.76,2.44,1.0,0.06,0.0,0.01,0.42,76.78,0.63,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.81,0.0,0.0,0.0,0.0,0.0
